state_po,county_fips,county_name,DEMOCRAT,REPUBLICAN,total_votes,dem_margin
FL,12041.0,GILCHRIST,1662.0,8931.0,10593.0,-0.686207873123761
FL,12043.0,GLADES,1222.0,4034.0,5256.0,-0.5350076103500762
FL,12045.0,GULF,1970.0,6684.0,8654.0,-0.5447192049919113
FL,12047.0,HAMILTON,1727.0,3964.0,5691.0,-0.39307678791073625
FL,12049.0,HARDEE,1751.0,6336.0,8087.0,-0.5669593174230246
FL,12051.0,HENDRY,4096.0,9253.0,13349.0,-0.38632107273953104
FL,12053.0,HERNANDO,34431.0,75446.0,109877.0,-0.37328103242716854
FL,12055.0,HIGHLANDS,15227.0,36382.0,51609.0,-0.4099091243775311
FL,12057.0,HILLSBOROUGH,321455.0,342017.0,663472.0,-0.030991511322256252
FL,12059.0,HOLMES,882.0,8193.0,9075.0,-0.8056198347107438
FL,12061.0,INDIAN RIVER,35654.0,62737.0,98391.0,-0.27525891595776036
FL,12063.0,JACKSON,5892.0,16074.0,21966.0,-0.4635345534007102
FL,12065.0,JEFFERSON,3429.0,5011.0,8440.0,-0.18744075829383886
FL,12067.0,LAFAYETTE,441.0,3296.0,3737.0,-0.763981803585764
FL,12069.0,LAKE,84546.0,140500.0,225046.0,-0.24863361268362913
FL,12071.0,LEE,139240.0,250661.0,389901.0,-0.2857674127534938
FL,12073.0,LEON,94520.0,60397.0,154917.0,0.22026633616710883
FL,12075.0,LEVY,5994.0,18245.0,24239.0,-0.5054251413012087
FL,12077.0,LIBERTY,566.0,2898.0,3464.0,-0.6732101616628176
FL,12079.0,MADISON,3231.0,5874.0,9105.0,-0.2902800658978583
FL,12081.0,MANATEE,86674.0,140486.0,227160.0,-0.23689029758760344
FL,12083.0,MARION,72436.0,140173.0,212609.0,-0.3185989304309789
FL,12085.0,MARTIN,33539.0,64121.0,97660.0,-0.313147655130043
FL,12086.0,MIAMI-DADE,480355.0,605590.0,1085945.0,-0.11532352006777508
FL,12087.0,MONROE,17933.0,26064.0,43997.0,-0.18480805509466555
FL,12089.0,NASSAU,17143.0,47945.0,65088.0,-0.47323623402163223
FL,12091.0,OKALOOSA,32074.0,80309.0,112383.0,-0.429201925558136
FL,12093.0,OKEECHOBEE,3671.0,12315.0,15986.0,-0.5407231327411485
FL,12095.0,ORANGE,340807.0,258279.0,599086.0,0.13775651575900622
FL,12097.0,OSCEOLA,84205.0,86713.0,170918.0,-0.014673703179302356
FL,12099.0,PALM BEACH,372512.0,366836.0,739348.0,0.007677034360003679
FL,12101.0,PASCO,117450.0,197779.0,315229.0,-0.2548274429065854
FL,12103.0,PINELLAS,242452.0,269472.0,511924.0,-0.05278127222009517
FL,12105.0,POLK,136879.0,209044.0,345923.0,-0.20861579021921065
FL,12107.0,PUTNAM,9354.0,26700.0,36054.0,-0.4811116658345815
FL,12109.0,ST. JOHNS,66862.0,128759.0,195621.0,-0.3164128595600677
FL,12111.0,ST. LUCIE,83517.0,100293.0,183810.0,-0.09126815733637995
FL,12113.0,SANTA ROSA,27035.0,84314.0,111349.0,-0.514409648941616
FL,12115.0,SARASOTA,112668.0,163219.0,275887.0,-0.18323081551504783
FL,12117.0,SEMINOLE,120717.0,129735.0,250452.0,-0.03600689952565761
FL,12119.0,SUMTER,32551.0,72134.0,104685.0,-0.3781152982757797
FL,12121.0,SUWANNEE,4217.0,17561.0,21778.0,-0.6127284415465148
FL,12123.0,TAYLOR,1991.0,7954.0,9945.0,-0.5995977878330819
FL,12125.0,UNION,971.0,5224.0,6195.0,-0.6865213882163035
FL,12127.0,VOLUSIA,120132.0,187691.0,307823.0,-0.2194735286187192
FL,12129.0,WAKULLA,5441.0,14246.0,19687.0,-0.44724945395438614
FL,12131.0,WALTON,10287.0,38970.0,49257.0,-0.5823131737621049
FL,12133.0,WASHINGTON,2140.0,10370.0,12510.0,-0.6578737010391686
GA,13001.0,APPLING,1560.0,6761.0,8321.0,-0.6250450666987141
GA,13003.0,ATKINSON,700.0,2350.0,3050.0,-0.5409836065573771
GA,13005.0,BACON,645.0,4186.0,4831.0,-0.7329745394328296
GA,13007.0,BAKER,590.0,883.0,1473.0,-0.19891378139850646
GA,13009.0,BALDWIN,9159.0,9574.0,18733.0,-0.022153419099983987
GA,13011.0,BANKS,1136.0,9358.0,10494.0,-0.783495330665142
GA,13013.0,BARROW,12949.0,30730.0,43679.0,-0.40708349550127065
GA,13015.0,BARTOW,13942.0,43271.0,57213.0,-0.5126282488245678
GA,13017.0,BEN HILL,2199.0,4281.0,6480.0,-0.3212962962962963
GA,13019.0,BERRIEN,1209.0,6841.0,8050.0,-0.6996273291925466
GA,13021.0,BIBB,42172.0,26658.0,68830.0,0.22539590294929537
GA,13023.0,BLECKLEY,1339.0,4685.0,6024.0,-0.5554448871181938
GA,13025.0,BRANTLEY,736.0,7744.0,8480.0,-0.8264150943396227
GA,13027.0,BROOKS,2629.0,4560.0,7189.0,-0.2686048129086104
GA,13029.0,BRYAN,7779.0,16738.0,24517.0,-0.3654199127136273
GA,13031.0,BULLOCH,11514.0,20985.0,32499.0,-0.29142435151850826
GA,13033.0,BURKE,4994.0,6027.0,11021.0,-0.09373015152889938
GA,13035.0,BUTTS,3544.0,9424.0,12968.0,-0.45342381246144353
GA,13037.0,CALHOUN,1153.0,900.0,2053.0,0.12323429128105212
GA,13039.0,CAMDEN,8405.0,17819.0,26224.0,-0.35898413666870044
GA,13043.0,CANDLER,1196.0,3366.0,4562.0,-0.4756685664182376
GA,13045.0,CARROLL,17634.0,42536.0,60170.0,-0.4138607279375104
GA,13047.0,CATOOSA,7704.0,27150.0,34854.0,-0.557927354105698
GA,13049.0,CHARLTON,1007.0,3607.0,4614.0,-0.5635023840485479
GA,13051.0,CHATHAM,82758.0,57336.0,140094.0,0.18146387425585678
GA,13053.0,CHATTAHOOCHEE,703.0,982.0,1685.0,-0.1655786350148368
GA,13055.0,CHATTOOGA,1896.0,8769.0,10665.0,-0.6444444444444445
GA,13057.0,CHEROKEE,48838.0,112142.0,160980.0,-0.3932413964467636
GA,13059.0,CLARKE,36297.0,16049.0,52346.0,0.3868108355939327
GA,13061.0,CLAY,771.0,663.0,1434.0,0.07531380753138076
GA,13063.0,CLAYTON,94203.0,16877.0,111080.0,0.6961289160965071
GA,13065.0,CLINCH,702.0,2201.0,2903.0,-0.5163623837409577
GA,13067.0,COBB,228404.0,168679.0,397083.0,0.15040936025969381
GA,13069.0,COFFEE,4295.0,11388.0,15683.0,-0.45227316202257223
GA,13071.0,COLQUITT,4114.0,12451.0,16565.0,-0.5032900694234832
GA,13073.0,COLUMBIA,31624.0,53657.0,85281.0,-0.2583576646615307
GA,13075.0,COOK,1956.0,5374.0,7330.0,-0.46630286493860845
GA,13077.0,COWETA,28111.0,57204.0,85315.0,-0.3410068569419211
GA,13079.0,CRAWFORD,1582.0,4742.0,6324.0,-0.49968374446552816
GA,13081.0,CRISP,2993.0,5099.0,8092.0,-0.26025704399406824
GA,13083.0,DADE,1343.0,6804.0,8147.0,-0.6703080888670676
GA,13085.0,DAWSON,3350.0,16115.0,19465.0,-0.6557924479835603
GA,13087.0,DECATUR,4372.0,7140.0,11512.0,-0.2404447533009034
GA,13089.0,DEKALB,299630.0,62622.0,362252.0,0.6542627783973587
GA,13091.0,DODGE,2081.0,6249.0,8330.0,-0.5003601440576231
GA,13093.0,DOOLY,1921.0,2243.0,4164.0,-0.07732949087415947
GA,13095.0,DOUGHERTY,23831.0,9904.0,33735.0,0.4128353342226175
GA,13097.0,DOUGLAS,46240.0,23996.0,70236.0,0.3167036847200866
GA,13099.0,EARLY,2158.0,2718.0,4876.0,-0.11484823625922888
GA,13101.0,ECHOLS,127.0,1307.0,1434.0,-0.8228730822873083
GA,13103.0,EFFINGHAM,9144.0,26943.0,36087.0,-0.4932247069581844
GA,13105.0,ELBERT,2700.0,6860.0,9560.0,-0.4351464435146444
GA,13107.0,EMANUEL,2673.0,6919.0,9592.0,-0.4426605504587156
GA,13109.0,EVANS,1214.0,3011.0,4225.0,-0.4253254437869822
GA,13111.0,FANNIN,2807.0,13232.0,16039.0,-0.6499781781906603
GA,13113.0,FAYETTE,35822.0,38177.0,73999.0,-0.031824754388572817
GA,13115.0,FLOYD,12862.0,31631.0,44493.0,-0.4218416380104736
GA,13117.0,FORSYTH,45509.0,91281.0,136790.0,-0.33461510344323414
GA,13119.0,FRANKLIN,1647.0,10459.0,12106.0,-0.7279035189162398
GA,13121.0,FULTON,384752.0,144655.0,529407.0,0.4535206372412907
GA,13123.0,GILMER,3413.0,14976.0,18389.0,-0.6287998259829246
GA,13125.0,GLASCOCK,133.0,1534.0,1667.0,-0.8404319136172765
GA,13127.0,GLYNN,16144.0,27558.0,43702.0,-0.26117797812457094
GA,13129.0,GORDON,4982.0,22495.0,27477.0,-0.6373694362557776
GA,13131.0,GRADY,3290.0,7385.0,10675.0,-0.3836065573770492
GA,13133.0,GREENE,4514.0,8215.0,12729.0,-0.29075339775316206
GA,13135.0,GWINNETT,242507.0,173041.0,415548.0,0.1671672105268224
GA,13137.0,HABERSHAM,4036.0,19142.0,23178.0,-0.6517387177495901
GA,13139.0,HALL,28347.0,72991.0,101338.0,-0.44054550119402397
GA,13141.0,HANCOCK,2864.0,1364.0,4228.0,0.3547776726584674
GA,13143.0,HARALSON,2065.0,14239.0,16304.0,-0.7466879293424926
GA,13145.0,HARRIS,5976.0,16283.0,22259.0,-0.46304865447684085
GA,13147.0,HART,3210.0,11064.0,14274.0,-0.5502311895754519
GA,13149.0,HEARD,859.0,5335.0,6194.0,-0.7226348078785921
GA,13151.0,HENRY,83253.0,44982.0,128235.0,0.2984442624868406
GA,13153.0,HOUSTON,35907.0,45090.0,80997.0,-0.11337456942849736
GA,13155.0,IRWIN,986.0,3340.0,4326.0,-0.5441516412390199
GA,13157.0,JACKSON,10472.0,36497.0,46969.0,-0.5540888671251251
GA,13159.0,JASPER,1881.0,7203.0,9084.0,-0.5858652575957728
GA,13161.0,JEFF DAVIS,924.0,4935.0,5859.0,-0.6845878136200717
GA,13163.0,JEFFERSON,3674.0,3765.0,7439.0,-0.012232826992875387
GA,13165.0,JENKINS,1179.0,2217.0,3396.0,-0.30565371024734983
GA,13167.0,JOHNSON,1066.0,2913.0,3979.0,-0.46418698165368183
GA,13169.0,JONES,4959.0,11079.0,16038.0,-0.38159371492704824
GA,13171.0,LAMAR,2795.0,7575.0,10370.0,-0.4609450337512054
GA,13173.0,LANIER,995.0,2726.0,3721.0,-0.4651975275463585
GA,13175.0,LAURENS,7820.0,15460.0,23280.0,-0.3281786941580756
GA,13177.0,LEE,4957.0,12655.0,17612.0,-0.43708834885305475
GA,13179.0,LIBERTY,13459.0,9441.0,22900.0,0.1754585152838428
GA,13181.0,LINCOLN,1351.0,3559.0,4910.0,-0.4496945010183299
GA,13183.0,LONG,2476.0,4557.0,7033.0,-0.2958908005118726
GA,13185.0,LOWNDES,19487.0,28081.0,47568.0,-0.18066767574840228
GA,13187.0,LUMPKIN,3356.0,14339.0,17695.0,-0.6206838089855892
GA,13189.0,MCDUFFIE,3937.0,6562.0,10499.0,-0.2500238117915992
GA,13191.0,MCINTOSH,2628.0,4747.0,7375.0,-0.2873220338983051
GA,13193.0,MACON,2755.0,1916.0,4671.0,0.17961892528366516
GA,13195.0,MADISON,3753.0,12951.0,16704.0,-0.5506465517241379
GA,13197.0,MARION,1253.0,2348.0,3601.0,-0.3040821993890586
GA,13199.0,MERIWETHER,4373.0,7375.0,11748.0,-0.25553285665645215
GA,13201.0,MILLER,670.0,2045.0,2715.0,-0.5064456721915286
GA,13205.0,MITCHELL,3701.0,5150.0,8851.0,-0.16371031521861937
GA,13207.0,MONROE,4689.0,12954.0,17643.0,-0.4684577452814147
GA,13209.0,MONTGOMERY,927.0,3033.0,3960.0,-0.5318181818181819
GA,13211.0,MORGAN,3533.0,9589.0,13122.0,-0.4615150129553422
GA,13213.0,MURRAY,2459.0,14965.0,17424.0,-0.7177456382001837
GA,13215.0,MUSCOGEE,49413.0,30616.0,80029.0,0.2348773569581027
GA,13217.0,NEWTON,33839.0,24893.0,58732.0,0.15231900837703466
GA,13219.0,OCONEE,8620.0,18424.0,27044.0,-0.3625203372282207
GA,13221.0,OGLETHORPE,2515.0,6255.0,8770.0,-0.4264538198403649
GA,13223.0,PAULDING,35802.0,58769.0,94571.0,-0.24285457486967463
GA,13225.0,PEACH,6293.0,7104.0,13397.0,-0.06053594088228708
GA,13227.0,PICKENS,3522.0,17281.0,20803.0,-0.6613949911070519
GA,13229.0,PIERCE,1089.0,8655.0,9744.0,-0.7764778325123153
GA,13231.0,PIKE,1648.0,10864.0,12512.0,-0.7365728900255755
GA,13233.0,POLK,3749.0,15352.0,19101.0,-0.6074551070624574
GA,13235.0,PULASKI,1281.0,3036.0,4317.0,-0.4065323141070188
GA,13237.0,PUTNAM,3696.0,9136.0,12832.0,-0.4239401496259352
GA,13239.0,QUITMAN,480.0,656.0,1136.0,-0.15492957746478872
GA,13241.0,RABUN,2222.0,8151.0,10373.0,-0.5715800636267232
GA,13243.0,RANDOLPH,1601.0,1373.0,2974.0,0.07666442501681238
GA,13245.0,RICHMOND,56657.0,26472.0,83129.0,0.36311034656978913
GA,13247.0,ROCKDALE,33165.0,11711.0,44876.0,0.47807291202424457
GA,13249.0,SCHLEY,453.0,1970.0,2423.0,-0.6260833677259595
GA,13251.0,SCREVEN,2581.0,4325.0,6906.0,-0.2525340283811179
GA,13253.0,SEMINOLE,1191.0,2811.0,4002.0,-0.4047976011994003
GA,13255.0,SPALDING,13679.0,19184.0,32863.0,-0.16751361713781457
GA,13257.0,STEPHENS,2404.0,10632.0,13036.0,-0.6311752071187481
GA,13259.0,STEWART,1177.0,847.0,2024.0,0.16304347826086957
GA,13261.0,SUMTER,6136.0,5869.0,12005.0,0.022240733027905038
GA,13263.0,TALBOT,1888.0,1483.0,3371.0,0.12014239098190448
GA,13265.0,TALIAFERRO,507.0,375.0,882.0,0.14965986394557823
GA,13267.0,TATTNALL,1967.0,6515.0,8482.0,-0.5361942937986324
GA,13269.0,TAYLOR,1366.0,2600.0,3966.0,-0.3111447302067574
GA,13271.0,TELFAIR,1274.0,2930.0,4204.0,-0.3939105613701237
GA,13273.0,TERRELL,2253.0,2075.0,4328.0,0.0411275415896488
GA,13275.0,THOMAS,8347.0,13670.0,22017.0,-0.24176772493981924
GA,13277.0,TIFT,5438.0,11496.0,16934.0,-0.3577418211881422
GA,13279.0,TOOMBS,2674.0,8208.0,10882.0,-0.5085462231207498
GA,13281.0,TOWNS,1649.0,7155.0,8804.0,-0.625397546569741
GA,13283.0,TREUTLEN,864.0,2250.0,3114.0,-0.44508670520231214
GA,13285.0,TROUP,11757.0,19392.0,31149.0,-0.24511220263892902
GA,13287.0,TURNER,1365.0,2457.0,3822.0,-0.2857142857142857
GA,13289.0,TWIGGS,1895.0,2549.0,4444.0,-0.14716471647164717
GA,13291.0,UNION,3309.0,14477.0,17786.0,-0.6279095918137861
GA,13293.0,UPSON,4098.0,9528.0,13626.0,-0.3985028621752532
GA,13295.0,WALKER,6436.0,25462.0,31898.0,-0.5964637281334253
GA,13297.0,WALTON,15605.0,42407.0,58012.0,-0.46200786044266706
GA,13299.0,WARE,4068.0,10279.0,14347.0,-0.4329128040705374
GA,13301.0,WARREN,1354.0,1232.0,2586.0,0.04717710750193349
GA,13303.0,WASHINGTON,4643.0,4824.0,9467.0,-0.01911904510404563
GA,13305.0,WAYNE,2708.0,10811.0,13519.0,-0.5993786522671796
GA,13307.0,WEBSTER,544.0,790.0,1334.0,-0.18440779610194902
GA,13309.0,WHEELER,622.0,1648.0,2270.0,-0.45198237885462555
GA,13311.0,WHITE,2609.0,14136.0,16745.0,-0.6883845924156464
GA,13313.0,WHITFIELD,10953.0,28655.0,39608.0,-0.4469299131488588
GA,13315.0,WILCOX,847.0,2493.0,3340.0,-0.492814371257485
GA,13317.0,WILKES,2112.0,2971.0,5083.0,-0.16899468817627386
GA,13319.0,WILKINSON,2012.0,2888.0,4900.0,-0.17877551020408164
GA,13321.0,WORTH,2300.0,6991.0,9291.0,-0.5048972123560435
HI,15001.0,HAWAII,52163.0,28748.0,80911.0,0.2893920480527988
HI,15003.0,HONOLULU,204301.0,130489.0,334790.0,0.22047253502195405
HI,15007.0,KAUAI,17675.0,11803.0,29478.0,0.19919940294456884
HI,15009.0,MAUI,38905.0,22621.0,61526.0,0.2646685953905666
IA,19001.0,ADAIR,2172.0,5832.0,8004.0,-0.4572713643178411
IA,19003.0,ADAMS,1152.0,3034.0,4186.0,-0.44959388437649306
IA,19005.0,ALLAMAKEE,4700.0,9714.0,14414.0,-0.34785625086721245
IA,19007.0,APPANOOSE,3372.0,9408.0,12780.0,-0.4723004694835681
IA,19009.0,AUDUBON,1940.0,4428.0,6368.0,-0.3907035175879397
IA,19011.0,BENTON,9478.0,19098.0,28576.0,-0.3366461366181411
IA,19013.0,BLACK HAWK,62598.0,61144.0,123742.0,0.011750254561911073
IA,19015.0,BOONE,11790.0,18398.0,30188.0,-0.21889492513581554
IA,19017.0,BREMER,11142.0,17598.0,28740.0,-0.2246346555323591
IA,19019.0,BUCHANAN,7532.0,13580.0,21112.0,-0.2864721485411141
IA,19021.0,BUENA VISTA,4924.0,9924.0,14848.0,-0.33674568965517243
IA,19023.0,BUTLER,4288.0,11568.0,15856.0,-0.4591321897073663
IA,19025.0,CALHOUN,2656.0,7416.0,10072.0,-0.4725972994440032
IA,19027.0,CARROLL,6306.0,15628.0,21934.0,-0.42500227956597064
IA,19029.0,CASS,4154.0,10014.0,14168.0,-0.41360813099943533
IA,19031.0,CEDAR,8150.0,12780.0,20930.0,-0.221213569039656
IA,19033.0,CERRO GORDO,19910.0,25254.0,45164.0,-0.11832432911168186
IA,19035.0,CHEROKEE,3222.0,8796.0,12018.0,-0.4638042935596605
IA,19037.0,CHICKASAW,3838.0,8468.0,12306.0,-0.376239232894523
IA,19039.0,CLARKE,2530.0,6280.0,8810.0,-0.42565266742338254
IA,19041.0,CLAY,4734.0,12094.0,16828.0,-0.43736629427145235
IA,19043.0,CLAYTON,6034.0,12510.0,18544.0,-0.34922346850733393
IA,19045.0,CLINTON,23679.0,27928.0,51607.0,-0.0823337919274517
IA,19047.0,CRAWFORD,3624.0,9302.0,12926.0,-0.4392696889989169
IA,19049.0,DALLAS,58804.0,64748.0,123552.0,-0.04810929810929811
IA,19051.0,DAVIS,1756.0,6054.0,7810.0,-0.5503201024327785
IA,19053.0,DECATUR,1914.0,5422.0,7336.0,-0.4781897491821156
IA,19055.0,DELAWARE,5956.0,13968.0,19924.0,-0.4021280867295724
IA,19057.0,DES MOINES,15870.0,21588.0,37458.0,-0.15265096908537562
IA,19059.0,DICKINSON,6594.0,15550.0,22144.0,-0.4044436416184971
IA,19061.0,DUBUQUE,37961.0,56448.0,94409.0,-0.195818195299177
IA,19063.0,EMMET,2630.0,6844.0,9474.0,-0.4447962845682922
IA,19065.0,FAYETTE,6668.0,12650.0,19318.0,-0.3096593850295062
IA,19067.0,FLOYD,5564.0,9488.0,15052.0,-0.26069625298963595
IA,19069.0,FRANKLIN,2786.0,6862.0,9648.0,-0.4224709784411277
IA,19071.0,FREMONT,2046.0,5422.0,7468.0,-0.45206213176218535
IA,19073.0,GREENE,3206.0,6422.0,9628.0,-0.3340257582052347
IA,19075.0,GRUNDY,4038.0,9996.0,14034.0,-0.4245404018811458
IA,19077.0,GUTHRIE,4182.0,8892.0,13074.0,-0.36025699862322164
IA,19079.0,HAMILTON,4964.0,10008.0,14972.0,-0.3368955383382314
IA,19081.0,HANCOCK,3046.0,8672.0,11718.0,-0.48011606076122204
IA,19083.0,HARDIN,5106.0,11580.0,16686.0,-0.38798993167925205
IA,19085.0,HARRISON,4490.0,11132.0,15622.0,-0.42516963256945334
IA,19087.0,HENRY,5990.0,12878.0,18868.0,-0.365062539749841
IA,19089.0,HOWARD,3238.0,6314.0,9552.0,-0.32202680067001677
IA,19091.0,HUMBOLDT,2472.0,7540.0,10012.0,-0.5061925689172992
IA,19093.0,IDA,1652.0,5542.0,7194.0,-0.540728384765082
IA,19095.0,IOWA,6800.0,12136.0,18936.0,-0.2817912970004225
IA,19097.0,JACKSON,7134.0,14148.0,21282.0,-0.3295742881308148
IA,19099.0,JASPER,14282.0,25402.0,39684.0,-0.28021368813627656
IA,19101.0,JEFFERSON,7576.0,8706.0,16282.0,-0.06940179339147524
IA,19103.0,JOHNSON,117692.0,52174.0,169866.0,0.38570402552600286
IA,19105.0,JONES,7884.0,13640.0,21524.0,-0.26742241219104257
IA,19107.0,KEOKUK,3119.0,7738.0,10857.0,-0.4254398084185318
IA,19109.0,KOSSUTH,4568.0,11966.0,16534.0,-0.4474416354179267
IA,19111.0,LEE,11318.0,20304.0,31622.0,-0.2841692492568465
IA,19113.0,LINN,132716.0,108474.0,241190.0,0.10050997139184875
IA,19115.0,LOUISA,2960.0,7168.0,10128.0,-0.4154818325434439
IA,19117.0,LUCAS,2338.0,6800.0,9138.0,-0.4882906544101554
IA,19119.0,LYON,2046.0,11798.0,13844.0,-0.7044206876625253
IA,19121.0,MADISON,6016.0,13728.0,19744.0,-0.3905996758508914
IA,19123.0,MAHASKA,8232.0,16414.0,24646.0,-0.331980848819281
IA,19125.0,MARION,11856.0,26578.0,38434.0,-0.383046261122964
IA,19127.0,MARSHALL,14268.0,19630.0,33898.0,-0.15818042362381263
IA,19129.0,MILLS,4912.0,11342.0,16254.0,-0.3955949304786514
IA,19131.0,MITCHELL,3886.0,7472.0,11358.0,-0.31572459940130304
IA,19133.0,MONONA,2472.0,6662.0,9134.0,-0.45872564046419967
IA,19135.0,MONROE,2004.0,6208.0,8212.0,-0.5119337554797857
IA,19137.0,MONTGOMERY,3016.0,6972.0,9988.0,-0.3960752903484181
IA,19139.0,MUSCATINE,16424.0,22304.0,38728.0,-0.15182813468291675
IA,19141.0,O'BRIEN,2856.0,11996.0,14852.0,-0.615405332615136
IA,19143.0,OSCEOLA,1110.0,5246.0,6356.0,-0.6507237256135935
IA,19145.0,PAGE,4120.0,10306.0,14426.0,-0.4288090946901428
IA,19147.0,PALO ALTO,2676.0,7152.0,9828.0,-0.4554334554334554
IA,19149.0,PLYMOUTH,6208.0,21322.0,27530.0,-0.5490010897203051
IA,19151.0,POCAHONTAS,1592.0,5454.0,7046.0,-0.5481124042009651
IA,19153.0,POLK,280150.0,224480.0,504630.0,0.11031845114242118
IA,19155.0,POTTAWATTAMIE,34936.0,52670.0,87606.0,-0.20242905737049974
IA,19157.0,POWESHIEK,8134.0,11516.0,19650.0,-0.1721119592875318
IA,19159.0,RINGGOLD,1276.0,4030.0,5306.0,-0.5190350546551075
IA,19161.0,SAC,2578.0,8200.0,10778.0,-0.5216181109667842
IA,19163.0,SCOTT,84958.0,91952.0,176910.0,-0.03953422644282403
IA,19165.0,SHELBY,3622.0,9200.0,12822.0,-0.43503353610981127
IA,19167.0,SIOUX,5252.0,32106.0,37358.0,-0.7188286310830344
IA,19169.0,STORY,53530.0,43330.0,96860.0,0.10530662812306421
IA,19171.0,TAMA,6140.0,10758.0,16898.0,-0.2732867795005326
IA,19173.0,TAYLOR,1332.0,4762.0,6094.0,-0.5628487036429275
IA,19175.0,UNION,3748.0,8088.0,11836.0,-0.36667793173369384
IA,19177.0,VAN BUREN,1556.0,5570.0,7126.0,-0.5632893628964356
IA,19179.0,WAPELLO,9792.0,18958.0,28750.0,-0.31881739130434783
IA,19181.0,WARREN,25424.0,38972.0,64396.0,-0.21038573824461146
IA,19183.0,WASHINGTON,8594.0,14238.0,22832.0,-0.2471969166082691
IA,19185.0,WAYNE,1286.0,4852.0,6138.0,-0.580971000325839
IA,19187.0,WEBSTER,11282.0,21700.0,32982.0,-0.3158692620217088
IA,19189.0,WINNEBAGO,3818.0,7272.0,11090.0,-0.3114517583408476
IA,19191.0,WINNESHIEK,10642.0,12854.0,23496.0,-0.09414368403132448
IA,19193.0,WOODBURY,32290.0,51938.0,84228.0,-0.23327159614380016
IA,19195.0,WORTH,3016.0,5430.0,8446.0,-0.285815770779067
IA,19197.0,WRIGHT,3540.0,7706.0,11246.0,-0.370442824115241
ID,16001.0,ADA,116116.0,143759.0,259875.0,-0.10637037037037037
ID,16003.0,ADAMS,577.0,2037.0,2614.0,-0.558530986993114
ID,16005.0,BANNOCK,14306.0,24329.0,38635.0,-0.25942797981105215
ID,16007.0,BEAR LAKE,346.0,2908.0,3254.0,-0.787338660110633
ID,16009.0,BENEWAH,935.0,4094.0,5029.0,-0.6281566911910916
ID,16011.0,BINGHAM,3878.0,16188.0,20066.0,-0.6134755307485299
ID,16013.0,BLAINE,8424.0,4281.0,12705.0,0.3260920897284534
ID,16015.0,BOISE,1065.0,3727.0,4792.0,-0.5555091819699499
ID,16017.0,BONNER,7650.0,21352.0,29002.0,-0.47245017584994137
ID,16019.0,BONNEVILLE,14458.0,40053.0,54511.0,-0.46953825833318047
ID,16021.0,BOUNDARY,1145.0,5794.0,6939.0,-0.6699812653120046
ID,16023.0,BUTTE,185.0,1268.0,1453.0,-0.7453544390915348
ID,16025.0,CAMAS,153.0,547.0,700.0,-0.5628571428571428
ID,16027.0,CANYON,25669.0,72755.0,98424.0,-0.47839957733886046
ID,16029.0,CARIBOU,445.0,2906.0,3351.0,-0.7344076395105938
ID,16031.0,CASSIA,1359.0,7959.0,9318.0,-0.7083065035415326
ID,16033.0,CLARK,50.0,280.0,330.0,-0.696969696969697
ID,16035.0,CLEARWATER,774.0,3550.0,4324.0,-0.6419981498612396
ID,16037.0,CUSTER,586.0,1998.0,2584.0,-0.5464396284829721
ID,16039.0,ELMORE,2611.0,7791.0,10402.0,-0.4979811574697174
ID,16041.0,FRANKLIN,703.0,6279.0,6982.0,-0.7986250358063592
ID,16043.0,FREMONT,954.0,5645.0,6599.0,-0.7108652826185786
ID,16045.0,GEM,1699.0,8707.0,10406.0,-0.673457620603498
ID,16047.0,GOODING,1100.0,4676.0,5776.0,-0.6191135734072022
ID,16049.0,IDAHO,1460.0,8148.0,9608.0,-0.6960865945045795
ID,16051.0,JEFFERSON,1891.0,13481.0,15372.0,-0.753968253968254
ID,16053.0,JEROME,1742.0,6012.0,7754.0,-0.5506835181841631
ID,16055.0,KOOTENAI,22113.0,72059.0,94172.0,-0.530369961347322
ID,16057.0,LATAH,9039.0,10669.0,19708.0,-0.08270752993708139
ID,16059.0,LEMHI,1038.0,3716.0,4754.0,-0.563315103071098
ID,16061.0,LEWIS,305.0,1503.0,1808.0,-0.6626106194690266
ID,16063.0,LINCOLN,392.0,1466.0,1858.0,-0.5780409041980624
ID,16065.0,MADISON,2767.0,13925.0,16692.0,-0.668463934819075
ID,16067.0,MINIDOKA,1373.0,6401.0,7774.0,-0.6467712889117572
ID,16069.0,NEZ PERCE,5928.0,13707.0,19635.0,-0.39618029029793733
ID,16071.0,ONEIDA,253.0,2119.0,2372.0,-0.7866779089376054
ID,16073.0,OWYHEE,756.0,4101.0,4857.0,-0.6886967263743051
ID,16075.0,PAYETTE,2064.0,9458.0,11522.0,-0.6417288665162298
ID,16077.0,POWER,785.0,2146.0,2931.0,-0.4643466393722279
ID,16079.0,SHOSHONE,1472.0,4500.0,5972.0,-0.507032819825854
ID,16081.0,TETON,3463.0,3005.0,6468.0,0.07081014223871367
ID,16083.0,TWIN FALLS,9064.0,27304.0,36368.0,-0.5015398152221734
ID,16085.0,VALLEY,2869.0,4214.0,7083.0,-0.18989128900183538
ID,16087.0,WASHINGTON,1010.0,4429.0,5439.0,-0.6286082000367714
IL,17001.0,ADAMS,8111.0,23161.0,31272.0,-0.481261192120747
IL,17003.0,ALEXANDER,904.0,1341.0,2245.0,-0.19465478841870823
IL,17005.0,BOND,2117.0,5692.0,7809.0,-0.45780509668331415
